frame_name,split,bbox_id,quality_flag,n_poly_pts
frame_00167,train,2,usable,7
frame_00167,train,3,good,6
frame_00167,train,4,low_conf,6
frame_00167,train,5,low_conf,6
frame_00167,train,6,good,6
frame_00168,train,0,usable,6
frame_00168,train,1,low_conf,7
frame_00168,train,2,usable,7
frame_00168,train,3,low_conf,6
frame_00168,train,4,good,6
frame_00168,train,5,low_conf,5
frame_00168,train,6,usable,6
frame_00168,train,7,usable,6
frame_00168,train,8,usable,9
frame_00170,train,0,usable,6
frame_00170,train,1,low_conf,5
frame_00170,train,2,good,7
frame_00170,train,3,good,6
frame_00170,train,4,low_conf,4
frame_00170,train,5,usable,6
frame_00170,train,6,good,6
frame_00172,train,0,usable,7
frame_00172,train,1,usable,7
frame_00172,train,2,usable,7
frame_00172,train,3,good,6
frame_00172,train,4,low_conf,4
frame_00172,train,5,usable,6
frame_00172,train,6,good,7
frame_00172,train,7,low_conf,5
frame_00173,train,0,low_conf,6
frame_00173,train,1,usable,7
frame_00173,train,2,low_conf,6
frame_00173,train,3,usable,6
frame_00173,train,4,low_conf,5
frame_00173,train,5,good,7
frame_00173,train,6,low_conf,6
frame_00174,train,0,usable,7
frame_00174,train,1,low_conf,7
frame_00174,train,2,usable,6
frame_00174,train,3,usable,6
frame_00174,train,4,low_conf,6
frame_00174,train,5,usable,6
frame_00174,train,6,good,6
frame_00175,train,0,low_conf,5
frame_00175,train,1,usable,6
frame_00175,train,2,low_conf,4
frame_00175,train,3,usable,6
frame_00175,train,4,usable,5
frame_00175,train,5,good,6
frame_00175,train,6,usable,7
frame_00176,train,0,usable,6
frame_00176,train,1,usable,6
frame_00176,train,2,usable,6
frame_00176,train,3,usable,7
frame_00176,train,4,usable,6
frame_00176,train,5,good,6
frame_00176,train,6,usable,6
frame_00177,train,0,usable,6
frame_00177,train,1,low_conf,4
frame_00177,train,2,usable,6
frame_00177,train,3,low_conf,4
frame_00177,train,4,usable,6
frame_00177,train,5,usable,7
frame_00177,train,6,good,6
frame_00177,train,7,low_conf,5
frame_00178,train,0,low_conf,4
frame_00178,train,1,usable,6
frame_00178,train,2,low_conf,4
frame_00178,train,3,usable,6
frame_00178,train,4,low_conf,4
frame_00178,train,5,usable,6
frame_00179,train,0,usable,6
frame_00179,train,1,low_conf,6
frame_00179,train,2,usable,7
frame_00179,train,3,low_conf,4
frame_00179,train,4,usable,7
frame_00179,train,5,low_conf,4
frame_00179,train,6,usable,6
frame_00180,train,0,low_conf,6
frame_00180,train,1,usable,6
frame_00180,train,2,low_conf,4
frame_00180,train,3,usable,6
frame_00180,train,4,usable,5
frame_00181,train,0,usable,6
frame_00181,train,1,low_conf,7
frame_00181,train,2,usable,6
frame_00181,train,3,usable,6
frame_00181,train,4,low_conf,5
frame_00181,train,5,low_conf,5
frame_00181,train,6,good,7
frame_00182,train,0,usable,8
frame_00182,train,1,low_conf,6
frame_00182,train,2,usable,6
frame_00182,train,3,low_conf,4
frame_00182,train,4,usable,6
frame_00182,train,5,low_conf,5
frame_00182,train,6,usable,6
frame_00182,train,7,good,6
frame_00183,train,0,low_conf,5
frame_00183,train,1,usable,6
frame_00183,train,2,low_conf,5
frame_00183,train,3,usable,6
frame_00183,train,4,usable,6
frame_00183,train,5,usable,6
frame_00184,train,0,low_conf,6
frame_00184,train,1,usable,6
frame_00184,train,2,low_conf,6
frame_00184,train,3,usable,6
frame_00184,train,4,usable,6
frame_00184,train,5,good,7
frame_00185,train,0,usable,6
frame_00185,train,1,low_conf,5
frame_00185,train,2,usable,7
frame_00185,train,3,low_conf,6
frame_00185,train,4,usable,5
frame_00185,train,5,low_conf,4
frame_00185,train,6,good,8
frame_00186,train,0,usable,6
frame_00186,train,1,low_conf,5
frame_00186,train,2,good,7
frame_00186,train,3,low_conf,6
frame_00186,train,4,usable,7
frame_00186,train,5,usable,6
frame_00186,train,6,good,8
frame_00187,train,0,low_conf,4
frame_00187,train,1,good,7
frame_00187,train,2,low_conf,6
frame_00187,train,3,usable,7
frame_00187,train,4,usable,7
frame_00187,train,5,good,8
frame_00188,train,0,low_conf,5
frame_00188,train,1,low_conf,4
frame_00188,train,2,usable,6
frame_00188,train,3,low_conf,6
frame_00188,train,4,usable,6
frame_00188,train,5,low_conf,7
frame_00188,train,6,low_conf,4
frame_00188,train,7,good,6
frame_00190,train,0,usable,6
frame_00190,train,1,low_conf,7
frame_00190,train,2,good,7
frame_00190,train,3,low_conf,7
frame_00190,train,4,good,7
frame_00190,train,5,usable,6
frame_00190,train,6,good,7
frame_00191,train,0,usable,6
frame_00191,train,1,low_conf,6
frame_00191,train,2,usable,7
frame_00191,train,3,low_conf,4
frame_00191,train,4,good,7
frame_00191,train,5,low_conf,5
frame_00191,train,6,usable,6
frame_00191,train,7,usable,7
frame_00191,train,8,low_conf,6
frame_00192,train,0,usable,6
frame_00192,train,1,low_conf,5
frame_00192,train,2,usable,7
frame_00192,train,3,usable,6
frame_00192,train,4,low_conf,5
frame_00192,train,5,usable,5
frame_00192,train,6,good,7
frame_00192,train,7,usable,6
frame_00193,train,0,usable,6
frame_00193,train,1,low_conf,5
frame_00193,train,2,usable,6
frame_00193,train,3,low_conf,7
frame_00193,train,4,usable,7
frame_00193,train,5,low_conf,6
frame_00193,train,6,usable,6
frame_00193,train,7,good,7
frame_00193,train,8,low_conf,6
frame_00194,train,0,usable,5
frame_00194,train,1,low_conf,6
frame_00194,train,2,usable,6
frame_00194,train,3,low_conf,7
frame_00194,train,4,low_conf,7
frame_00194,train,5,usable,6
frame_00194,train,6,good,7
frame_00194,train,7,usable,6
frame_00195,train,0,usable,7
frame_00195,train,1,low_conf,5
frame_00195,train,2,usable,6
frame_00195,train,3,low_conf,5
frame_00195,train,4,low_conf,6
frame_00195,train,5,usable,7
frame_00195,train,6,good,6
frame_00196,train,0,usable,6
frame_00196,train,1,low_conf,6
frame_00196,train,2,usable,7
frame_00196,train,3,low_conf,5
frame_00196,train,4,usable,5
frame_00196,train,5,low_conf,7
frame_00196,train,6,usable,5
frame_00196,train,7,good,6
frame_00197,train,0,usable,8
frame_00197,train,1,low_conf,4
frame_00197,train,2,usable,6
frame_00197,train,3,low_conf,5
frame_00197,train,4,low_conf,4
frame_00197,train,5,usable,8
frame_00197,train,6,usable,6
frame_00197,train,7,usable,7
frame_00198,train,0,usable,6
frame_00198,train,1,low_conf,4
frame_00198,train,2,usable,7
frame_00198,train,3,low_conf,4
frame_00198,train,4,low_conf,4
frame_00198,train,5,usable,6
frame_00198,train,6,usable,6
frame_00201,train,0,usable,6
frame_00201,train,1,low_conf,4
frame_00201,train,2,usable,6
frame_00201,train,3,low_conf,4
frame_00201,train,4,usable,6
frame_00201,train,5,low_conf,6
frame_00201,train,6,usable,6
frame_00201,train,7,usable,6
frame_00201,train,8,usable,6
frame_00202,train,0,usable,6
frame_00202,train,1,low_conf,6
frame_00202,train,2,usable,6
frame_00202,train,3,low_conf,4
frame_00202,train,4,usable,6
frame_00202,train,5,low_conf,5
frame_00202,train,6,usable,6
frame_00202,train,7,good,8
frame_00203,train,0,usable,6
frame_00203,train,1,low_conf,6
frame_00203,train,2,usable,6
frame_00203,train,3,low_conf,4
frame_00203,train,4,usable,6
frame_00203,train,5,low_conf,4
frame_00203,train,6,usable,4
frame_00203,train,7,usable,7
frame_00204,train,0,usable,6
frame_00204,train,1,low_conf,6
frame_00204,train,2,usable,7
frame_00204,train,3,low_conf,4
frame_00204,train,4,usable,6
frame_00204,train,5,usable,8
frame_00207,train,0,usable,6
frame_00207,train,1,usable,5
frame_00207,train,2,usable,6
frame_00207,train,3,low_conf,4
frame_00207,train,4,usable,6
frame_00207,train,5,usable,6
frame_00207,train,6,good,7
frame_00207,train,7,usable,6
frame_00208,train,0,usable,6
frame_00208,train,1,low_conf,5
frame_00208,train,2,usable,6
frame_00208,train,3,low_conf,5
frame_00208,train,4,usable,6
frame_00208,train,5,low_conf,6
frame_00208,train,6,usable,6
frame_00208,train,7,usable,7
frame_00209,train,0,low_conf,5
frame_00209,train,1,usable,6
frame_00209,train,2,usable,6
frame_00209,train,3,usable,6
frame_00209,train,4,low_conf,6
frame_00209,train,5,low_conf,6
frame_00209,train,6,usable,6
frame_00209,train,7,usable,6
frame_00210,train,0,low_conf,5
frame_00210,train,1,low_conf,6
frame_00210,train,2,usable,6
frame_00210,train,3,usable,7
frame_00210,train,4,low_conf,4
frame_00210,train,5,good,6
frame_00210,train,6,usable,7
frame_00210,train,7,usable,5
frame_00211,train,0,low_conf,6
frame_00211,train,1,usable,6
frame_00211,train,2,usable,6
frame_00211,train,3,usable,6
frame_00211,train,4,usable,6
frame_00211,train,5,low_conf,5
frame_00211,train,6,good,6
frame_00211,train,7,usable,6
frame_00211,train,8,usable,5
frame_00212,train,0,usable,7
frame_00212,train,1,usable,6
frame_00212,train,2,usable,8
frame_00212,train,3,usable,6
frame_00212,train,4,usable,6
frame_00212,train,5,low_conf,4
frame_00212,train,6,good,7
frame_00212,train,7,low_conf,5
frame_00213,train,0,usable,6
frame_00213,train,1,usable,6
frame_00213,train,2,usable,6
frame_00213,train,3,usable,7
frame_00213,train,4,usable,6
frame_00213,train,5,low_conf,5
frame_00213,train,6,usable,6
frame_00213,train,7,usable,6
frame_00213,train,8,usable,6
frame_00214,train,0,usable,6
frame_00214,train,1,usable,6
frame_00214,train,2,usable,6
frame_00214,train,3,usable,6
frame_00214,train,4,good,6
frame_00214,train,5,low_conf,6
frame_00214,train,6,usable,7
frame_00214,train,7,low_conf,6
frame_00215,train,0,usable,6
frame_00215,train,1,low_conf,6
frame_00215,train,2,usable,6
frame_00215,train,3,usable,6
frame_00215,train,4,low_conf,5
frame_00215,train,5,good,6
frame_00215,train,6,low_conf,5
frame_00216,train,0,low_conf,5
frame_00216,train,1,low_conf,5
frame_00216,train,2,usable,6
frame_00216,train,3,usable,6
frame_00216,train,4,low_conf,5
frame_00216,train,5,good,7
frame_00216,train,6,low_conf,4
frame_00219,train,0,usable,6
frame_00219,train,1,low_conf,6
frame_00219,train,2,low_conf,6
frame_00219,train,3,usable,6
frame_00219,train,4,good,6
frame_00219,train,5,low_conf,4
frame_00219,train,6,usable,8
frame_00219,train,7,low_conf,6
frame_00220,train,0,usable,7
frame_00220,train,1,low_conf,6
frame_00220,train,2,low_conf,5
frame_00220,train,3,usable,6
frame_00220,train,4,usable,6
frame_00220,train,5,usable,8
frame_00220,train,6,low_conf,5
frame_00221,train,0,low_conf,4
frame_00221,train,1,low_conf,5
frame_00221,train,2,usable,7
frame_00221,train,3,usable,6
frame_00221,train,4,usable,7
frame_00221,train,5,low_conf,6
frame_00222,train,0,usable,6
frame_00222,train,1,low_conf,5
frame_00222,train,2,usable,6
frame_00222,train,3,usable,6
frame_00222,train,4,usable,8
frame_00222,train,5,low_conf,6
frame_00222,train,6,low_conf,5
frame_00222,train,7,low_conf,6
frame_00224,train,0,low_conf,6
frame_00224,train,1,low_conf,6
frame_00224,train,2,usable,7
frame_00224,train,3,usable,5
frame_00224,train,4,low_conf,4
frame_00224,train,5,usable,6
frame_00225,train,0,usable,5
frame_00225,train,1,usable,6
frame_00225,train,2,low_conf,5
frame_00225,train,3,usable,7
frame_00225,train,4,usable,6
frame_00225,train,5,low_conf,4
frame_00225,train,6,usable,7
frame_00226,train,0,usable,6
frame_00226,train,1,low_conf,7
frame_00226,train,2,low_conf,4
frame_00226,train,3,usable,6
frame_00226,train,4,usable,7
frame_00226,train,5,low_conf,6
frame_00226,train,6,usable,7
frame_00226,train,7,low_conf,5
frame_00227,train,0,usable,5
frame_00227,train,1,low_conf,6
frame_00227,train,2,usable,6
frame_00227,train,3,usable,6
frame_00227,train,4,low_conf,6
frame_00227,train,5,good,6
frame_00228,train,0,usable,5
frame_00228,train,1,usable,6
frame_00228,train,2,usable,6
frame_00228,train,3,usable,6
frame_00228,train,4,low_conf,5
frame_00228,train,5,low_conf,6
frame_00229,train,0,low_conf,5
frame_00229,train,1,usable,6
frame_00229,train,2,usable,6
frame_00229,train,3,usable,6
frame_00229,train,4,low_conf,6
frame_00229,train,5,usable,6
frame_00229,train,6,low_conf,6
frame_00230,train,0,usable,7
frame_00230,train,1,low_conf,4
frame_00230,train,2,low_conf,6
frame_00230,train,3,usable,6
frame_00230,train,4,usable,6
frame_00230,train,5,good,7
frame_00230,train,6,low_conf,4
frame_00231,train,0,usable,6
frame_00231,train,1,low_conf,4
frame_00231,train,2,low_conf,6
frame_00231,train,3,usable,7
frame_00231,train,4,usable,6
frame_00231,train,5,low_conf,4
frame_00231,train,6,usable,6
frame_00231,train,7,usable,6
frame_00233,train,0,low_conf,5
frame_00233,train,1,low_conf,7
frame_00233,train,2,usable,6
frame_00233,train,3,usable,7
frame_00233,train,4,low_conf,8
frame_00233,train,5,usable,6
frame_00234,train,0,low_conf,6
frame_00234,train,1,usable,6
frame_00234,train,2,usable,6
frame_00234,train,3,good,7
frame_00234,train,4,usable,7
frame_00234,train,5,low_conf,6
frame_00235,train,0,low_conf,5
frame_00235,train,1,low_conf,6
frame_00235,train,2,low_conf,5
frame_00235,train,3,usable,5
frame_00235,train,4,usable,6
frame_00235,train,5,low_conf,4
frame_00235,train,6,usable,6
frame_00235,train,7,low_conf,5
frame_00236,train,0,low_conf,6
frame_00236,train,1,low_conf,6
frame_00236,train,2,low_conf,7
frame_00236,train,3,usable,5
frame_00236,train,4,good,7
frame_00236,train,5,low_conf,5
frame_00236,train,6,low_conf,5
frame_00236,train,7,low_conf,5
frame_00237,train,0,low_conf,6
frame_00237,train,1,usable,6
frame_00237,train,2,low_conf,4
frame_00237,train,3,usable,6
frame_00237,train,4,low_conf,4
frame_00237,train,5,low_conf,4
frame_00237,train,6,low_conf,6
frame_00237,train,7,usable,6
frame_00239,train,0,low_conf,6
frame_00239,train,1,low_conf,6
frame_00239,train,2,usable,7
frame_00239,train,3,usable,6
frame_00239,train,4,good,7
frame_00239,train,5,low_conf,6
frame_00239,train,6,usable,6
frame_00239,train,7,low_conf,5
frame_00240,train,0,low_conf,6
frame_00240,train,1,low_conf,6
frame_00240,train,2,usable,6
frame_00240,train,3,usable,6
frame_00240,train,4,usable,7
frame_00240,train,5,low_conf,4
frame_00240,train,6,low_conf,6
frame_00240,train,7,low_conf,5
frame_00240,train,8,usable,7
frame_00241,train,0,low_conf,6
frame_00241,train,1,low_conf,5
frame_00241,train,2,low_conf,5
frame_00241,train,3,usable,6
frame_00241,train,4,good,6
frame_00241,train,5,low_conf,4
frame_00241,train,6,good,7
frame_00241,train,7,low_conf,5
frame_00241,train,8,usable,5
frame_00243,train,0,low_conf,5
frame_00243,train,1,low_conf,6
frame_00243,train,2,usable,7
frame_00243,train,3,low_conf,4
frame_00243,train,4,good,6
frame_00244,train,0,low_conf,5
frame_00244,train,1,low_conf,5
frame_00244,train,2,usable,6
frame_00244,train,3,usable,6
frame_00244,train,4,good,6
frame_00244,train,5,low_conf,5
frame_00244,train,6,low_conf,6
frame_00245,train,0,low_conf,5
frame_00245,train,1,low_conf,5
frame_00245,train,2,usable,6
frame_00245,train,3,usable,6
frame_00245,train,4,low_conf,5
frame_00245,train,5,low_conf,7
frame_00246,train,0,low_conf,4
frame_00246,train,1,low_conf,5
frame_00246,train,2,usable,6
frame_00246,train,3,usable,6
frame_00246,train,4,usable,6
frame_00246,train,5,low_conf,4
frame_00247,train,0,low_conf,4
frame_00247,train,1,low_conf,5
frame_00247,train,2,low_conf,6
frame_00247,train,3,usable,5
frame_00247,train,4,low_conf,6
frame_00247,train,5,low_conf,6
frame_00248,train,0,low_conf,5
frame_00248,train,1,low_conf,5
frame_00248,train,2,usable,6
frame_00248,train,3,low_conf,6
frame_00248,train,4,usable,5
frame_00248,train,5,low_conf,5
frame_00248,train,6,usable,6
frame_00249,train,0,low_conf,4
frame_00249,train,1,low_conf,5
frame_00249,train,2,usable,6
frame_00249,train,3,low_conf,5
frame_00249,train,4,usable,6
frame_00249,train,5,low_conf,4
frame_00249,train,6,good,6
frame_00249,train,7,low_conf,6
frame_00250,train,0,low_conf,4
frame_00250,train,1,low_conf,4
frame_00250,train,2,usable,6
frame_00250,train,3,low_conf,5
frame_00250,train,4,usable,6
frame_00251,train,0,low_conf,4
frame_00251,train,1,usable,6
frame_00251,train,2,usable,6
frame_00251,train,3,low_conf,4
frame_00251,train,4,low_conf,6
frame_00252,train,0,low_conf,4
frame_00252,train,1,usable,8
frame_00252,train,2,usable,6
frame_00252,train,3,low_conf,4
frame_00252,train,4,usable,8
frame_00253,train,0,low_conf,4
frame_00253,train,1,low_conf,6
frame_00253,train,2,usable,6
frame_00253,train,3,usable,6
frame_00253,train,4,low_conf,6
frame_00253,train,5,low_conf,6
frame_00253,train,6,usable,6
frame_00254,train,0,low_conf,4
frame_00254,train,1,low_conf,6
frame_00254,train,2,usable,6
frame_00254,train,3,usable,6
frame_00254,train,4,low_conf,6
frame_00255,train,0,low_conf,4
frame_00255,train,1,usable,6
frame_00255,train,2,usable,6
frame_00255,train,3,usable,7
frame_00255,train,4,low_conf,6
frame_00255,train,5,low_conf,6
frame_00256,train,0,low_conf,5
frame_00256,train,1,usable,6
frame_00256,train,2,usable,6
frame_00256,train,3,good,6
frame_00256,train,4,low_conf,4
frame_00257,train,0,low_conf,6
frame_00257,train,1,low_conf,4
frame_00257,train,2,usable,6
frame_00257,train,3,low_conf,5
frame_00257,train,4,low_conf,4
frame_00257,train,5,usable,6
frame_00258,train,0,low_conf,6
frame_00258,train,1,low_conf,5
frame_00258,train,2,usable,5
frame_00258,train,3,usable,8
frame_00258,train,4,usable,6
frame_00258,train,5,low_conf,4
frame_00259,train,0,low_conf,6
frame_00259,train,1,usable,6
frame_00259,train,2,usable,7
frame_00259,train,3,usable,6
frame_00259,train,4,low_conf,5
frame_00259,train,5,low_conf,5
frame_00262,train,0,usable,6
frame_00262,train,1,low_conf,6
frame_00262,train,2,good,6
frame_00262,train,3,low_conf,7
frame_00264,train,0,low_conf,6
frame_00264,train,1,low_conf,6
frame_00264,train,2,usable,6
frame_00264,train,3,good,8
frame_00264,train,4,low_conf,5
frame_00264,train,5,usable,6
frame_00265,train,0,low_conf,5
frame_00265,train,1,usable,6
frame_00265,train,2,good,6
frame_00265,train,3,low_conf,5
frame_00266,train,0,usable,6
frame_00266,train,1,low_conf,4
frame_00266,train,2,usable,6
frame_00266,train,3,good,6
frame_00266,train,4,low_conf,4
frame_00268,train,0,low_conf,4
frame_00268,train,1,low_conf,6
frame_00268,train,2,usable,6
frame_00268,train,3,good,6
frame_00268,train,4,low_conf,5
frame_00268,train,5,low_conf,5
frame_00268,train,6,usable,6
frame_00269,train,0,usable,6
frame_00269,train,1,low_conf,7
frame_00269,train,2,usable,6
frame_00269,train,3,good,7
frame_00269,train,4,low_conf,4
frame_00269,train,5,low_conf,4
frame_00270,train,0,usable,6
frame_00270,train,1,low_conf,6
frame_00270,train,2,usable,6
frame_00270,train,3,good,6
frame_00270,train,4,low_conf,4
frame_00271,train,0,low_conf,4
frame_00271,train,1,low_conf,7
frame_00271,train,2,usable,6
frame_00271,train,3,good,8
frame_00271,train,4,low_conf,4
frame_00271,train,5,low_conf,4
frame_00272,train,0,low_conf,6
frame_00272,train,1,low_conf,6
frame_00272,train,2,usable,7
frame_00272,train,3,low_conf,4
frame_00272,train,4,low_conf,6
frame_00274,train,0,usable,6
frame_00274,train,1,usable,6
frame_00274,train,2,usable,5
frame_00274,train,3,good,7
frame_00274,train,4,low_conf,5
frame_00274,train,5,usable,7
frame_00275,train,0,usable,5
frame_00275,train,1,good,7
frame_00275,train,2,good,6
frame_00275,train,3,low_conf,4
frame_00275,train,4,usable,7
frame_00276,train,0,usable,6
frame_00276,train,1,low_conf,5
frame_00276,train,2,usable,7
frame_00276,train,3,low_conf,4
frame_00276,train,4,low_conf,5
